"lon","lat","tasmax_1"
347.8125,-48.125,279.329193115234
349.6875,-48.125,279.128723144531
351.5625,-48.125,279.274932861328
353.4375,-48.125,279.618469238281
355.3125,-48.125,280.182830810547
357.1875,-48.125,280.440490722656
359.0625,-48.125,280.707824707031
0.9375,-46.875,282.045104980469
2.8125,-46.875,281.989593505859
4.6875,-46.875,281.940124511719
6.5625,-46.875,281.943939208984
8.4375,-46.875,282.047393798828
10.3125,-46.875,282.131622314453
12.1875,-46.875,282.107360839844
14.0625,-46.875,282.005981445312
15.9375,-46.875,281.830474853516
17.8125,-46.875,281.7451171875
19.6875,-46.875,281.685485839844
21.5625,-46.875,281.725555419922
23.4375,-46.875,281.709503173828
25.3125,-46.875,281.625762939453
27.1875,-46.875,281.630767822266
29.0625,-46.875,281.731903076172
30.9375,-46.875,281.758758544922
32.8125,-46.875,281.523345947266
34.6875,-46.875,281.321685791016
36.5625,-46.875,281.110900878906
38.4375,-46.875,280.976501464844
40.3125,-46.875,280.821868896484
42.1875,-46.875,280.870452880859
44.0625,-46.875,280.888336181641
45.9375,-46.875,280.802551269531
47.8125,-46.875,280.711944580078
49.6875,-46.875,280.593353271484
51.5625,-46.875,280.355285644531
53.4375,-46.875,280.22119140625
55.3125,-46.875,280.189178466797
57.1875,-46.875,280.283111572266
59.0625,-46.875,280.364227294922
60.9375,-46.875,280.352142333984
62.8125,-46.875,280.262634277344
64.6875,-46.875,280.111450195312
66.5625,-46.875,280.052856445312
68.4375,-46.875,280.242980957031
70.3125,-46.875,280.273101806641
72.1875,-46.875,280.577941894531
74.0625,-46.875,281.035583496094
75.9375,-46.875,281.360046386719
77.8125,-46.875,281.628479003906
79.6875,-46.875,281.981719970703
81.5625,-46.875,282.412048339844
83.4375,-46.875,282.713806152344
85.3125,-46.875,282.830749511719
87.1875,-46.875,283.011199951172
89.0625,-46.875,283.108032226562
90.9375,-46.875,283.034515380859
92.8125,-46.875,283.037322998047
94.6875,-46.875,282.977325439453
96.5625,-46.875,282.914123535156
98.4375,-46.875,282.958862304688
100.3125,-46.875,283.048309326172
102.1875,-46.875,283.145111083984
104.0625,-46.875,283.197937011719
105.9375,-46.875,283.262481689453
107.8125,-46.875,283.3427734375
109.6875,-46.875,283.432281494141
111.5625,-46.875,283.524780273438
113.4375,-46.875,283.57421875
115.3125,-46.875,283.653381347656
117.1875,-46.875,283.738494873047
119.0625,-46.875,283.766082763672
120.9375,-46.875,283.755706787109
122.8125,-46.875,283.722839355469
124.6875,-46.875,283.737579345703
126.5625,-46.875,283.751434326172
128.4375,-46.875,283.728454589844
130.3125,-46.875,283.638824462891
132.1875,-46.875,283.559844970703
134.0625,-46.875,283.493011474609
135.9375,-46.875,283.485870361328
137.8125,-46.875,283.465301513672
139.6875,-46.875,283.408508300781
141.5625,-46.875,283.387298583984
143.4375,-46.875,283.456909179688
145.3125,-46.875,283.452728271484
147.1875,-46.875,283.48095703125
149.0625,-46.875,283.505889892578
150.9375,-46.875,283.539703369141
152.8125,-46.875,283.547332763672
154.6875,-46.875,283.62744140625
156.5625,-46.875,283.723510742188
158.4375,-46.875,283.797332763672
160.3125,-46.875,283.907348632812
162.1875,-46.875,283.948059082031
164.0625,-46.875,283.976959228516
165.9375,-46.875,284.130645751953
167.8125,-46.875,283.696441650391
169.6875,-46.875,283.844665527344
171.5625,-46.875,283.721221923828
173.4375,-46.875,284.252471923828
175.3125,-46.875,284.405853271484
177.1875,-46.875,284.421173095703
179.0625,-46.875,284.460662841797
180.9375,-46.875,284.629089355469
182.8125,-46.875,284.846466064453
184.6875,-46.875,285.238159179688
186.5625,-46.875,286.022796630859
188.4375,-46.875,286.547515869141
190.3125,-46.875,286.808898925781
192.1875,-46.875,286.949859619141
194.0625,-46.875,287.1708984375
195.9375,-46.875,287.358856201172
197.8125,-46.875,287.451049804688
199.6875,-46.875,287.481170654297
201.5625,-46.875,287.493560791016
203.4375,-46.875,287.466278076172
205.3125,-46.875,287.432037353516
207.1875,-46.875,287.420104980469
209.0625,-46.875,287.364440917969
210.9375,-46.875,287.255462646484
212.8125,-46.875,287.004486083984
214.6875,-46.875,286.792572021484
216.5625,-46.875,286.615417480469
218.4375,-46.875,286.420013427734
220.3125,-46.875,286.233093261719
222.1875,-46.875,286.052520751953
224.0625,-46.875,285.830291748047
225.9375,-46.875,285.579803466797
227.8125,-46.875,285.378295898438
229.6875,-46.875,285.175659179688
231.5625,-46.875,284.965637207031
233.4375,-46.875,284.807800292969
235.3125,-46.875,284.703002929688
237.1875,-46.875,284.611968994141
239.0625,-46.875,284.573791503906
240.9375,-46.875,284.592864990234
242.8125,-46.875,284.600250244141
244.6875,-46.875,284.592590332031
246.5625,-46.875,284.529083251953
248.4375,-46.875,284.433013916016
250.3125,-46.875,284.294860839844
252.1875,-46.875,284.169219970703
254.0625,-46.875,284.102844238281
255.9375,-46.875,284.096099853516
257.8125,-46.875,284.234558105469
259.6875,-46.875,284.332885742188
261.5625,-46.875,284.360015869141
263.4375,-46.875,284.382904052734
265.3125,-46.875,284.394073486328
267.1875,-46.875,284.391998291016
269.0625,-46.875,284.448577880859
270.9375,-46.875,284.528045654297
272.8125,-46.875,284.645874023438
274.6875,-46.875,284.726654052734
276.5625,-46.875,284.723571777344
278.4375,-46.875,284.728790283203
280.3125,-46.875,284.900604248047
282.1875,-46.875,285.338012695312
284.0625,-46.875,285.798431396484
285.9375,-46.875,287.369445800781
287.8125,-46.875,288.069610595703
289.6875,-46.875,293.283721923828
291.5625,-46.875,297.183319091797
293.4375,-46.875,293.127227783203
295.3125,-46.875,287.488952636719
297.1875,-46.875,286.715118408203
299.0625,-46.875,285.314147949219
300.9375,-46.875,283.937805175781
302.8125,-46.875,283.568328857422
304.6875,-46.875,283.605804443359
306.5625,-46.875,283.900054931641
308.4375,-46.875,284.187866210938
310.3125,-46.875,284.139495849609
312.1875,-46.875,283.777954101562
314.0625,-46.875,283.325561523438
315.9375,-46.875,282.790435791016
317.8125,-46.875,282.312774658203
319.6875,-46.875,281.863159179688
321.5625,-46.875,281.597564697266
323.4375,-46.875,281.321197509766
325.3125,-46.875,281.009002685547
327.1875,-46.875,280.7060546875
329.0625,-46.875,280.397888183594
330.9375,-46.875,280.255218505859
332.8125,-46.875,280.245727539062
334.6875,-46.875,280.3212890625
336.5625,-46.875,280.449401855469
338.4375,-46.875,280.617645263672
340.3125,-46.875,280.770385742188
342.1875,-46.875,280.694152832031
344.0625,-46.875,280.430053710938
345.9375,-46.875,280.254302978516
347.8125,-46.875,280.181060791016
349.6875,-46.875,280.341522216797
351.5625,-46.875,280.417785644531
353.4375,-46.875,280.851440429688
355.3125,-46.875,281.320709228516
357.1875,-46.875,281.708648681641
359.0625,-46.875,281.921020507812
0.9375,-45.625,283.216827392578
2.8125,-45.625,283.110473632812
4.6875,-45.625,283.004486083984
6.5625,-45.625,283.028442382812
8.4375,-45.625,283.1943359375
10.3125,-45.625,283.286224365234
12.1875,-45.625,283.234191894531
14.0625,-45.625,283.111633300781
15.9375,-45.625,282.900024414062
17.8125,-45.625,282.786804199219
19.6875,-45.625,282.803375244141
21.5625,-45.625,282.895782470703
23.4375,-45.625,282.924682617188
25.3125,-45.625,282.846649169922
27.1875,-45.625,282.858428955078
29.0625,-45.625,282.949493408203
30.9375,-45.625,282.91845703125
32.8125,-45.625,282.763549804688
34.6875,-45.625,282.396850585938
36.5625,-45.625,282.104797363281
38.4375,-45.625,281.853790283203
40.3125,-45.625,281.812805175781
42.1875,-45.625,281.746032714844
44.0625,-45.625,281.646514892578
45.9375,-45.625,281.461029052734
47.8125,-45.625,281.377838134766
49.6875,-45.625,281.213287353516
51.5625,-45.625,281.026550292969
53.4375,-45.625,280.9619140625
55.3125,-45.625,281.015899658203
57.1875,-45.625,281.182495117188
59.0625,-45.625,281.341125488281
60.9375,-45.625,281.338745117188
62.8125,-45.625,281.355377197266
64.6875,-45.625,281.292572021484
66.5625,-45.625,281.149536132812
68.4375,-45.625,281.342132568359
70.3125,-45.625,281.700042724609
72.1875,-45.625,281.973480224609
74.0625,-45.625,282.429656982422
75.9375,-45.625,282.647552490234
77.8125,-45.625,282.823333740234
79.6875,-45.625,283.080871582031
81.5625,-45.625,283.384826660156
83.4375,-45.625,283.661895751953
85.3125,-45.625,283.803253173828
87.1875,-45.625,283.967132568359
89.0625,-45.625,283.972991943359
90.9375,-45.625,283.909637451172
92.8125,-45.625,283.914886474609
94.6875,-45.625,283.831848144531
96.5625,-45.625,283.785583496094
98.4375,-45.625,283.867797851562
100.3125,-45.625,283.999481201172
102.1875,-45.625,284.060089111328
104.0625,-45.625,284.161285400391
105.9375,-45.625,284.253784179688
107.8125,-45.625,284.279968261719
109.6875,-45.625,284.339416503906
111.5625,-45.625,284.496887207031
113.4375,-45.625,284.532501220703
115.3125,-45.625,284.517120361328
117.1875,-45.625,284.5244140625
119.0625,-45.625,284.467193603516
120.9375,-45.625,284.430969238281
122.8125,-45.625,284.471527099609
124.6875,-45.625,284.422271728516
126.5625,-45.625,284.381072998047
128.4375,-45.625,284.306701660156
130.3125,-45.625,284.217926025391
132.1875,-45.625,284.128845214844
134.0625,-45.625,284.0478515625
135.9375,-45.625,283.989654541016
137.8125,-45.625,283.940826416016
139.6875,-45.625,283.950531005859
141.5625,-45.625,284.043640136719
143.4375,-45.625,284.142974853516
145.3125,-45.625,284.185607910156
147.1875,-45.625,284.344268798828
149.0625,-45.625,284.496154785156
150.9375,-45.625,284.458343505859
152.8125,-45.625,284.416595458984
154.6875,-45.625,284.360473632812
156.5625,-45.625,284.402801513672
158.4375,-45.625,284.4892578125
160.3125,-45.625,284.566436767578
162.1875,-45.625,284.590759277344
164.0625,-45.625,284.636413574219
165.9375,-45.625,284.509552001953
167.8125,-45.625,284.881774902344
169.6875,-45.625,286.323089599609
171.5625,-45.625,285.190704345703
173.4375,-45.625,285.255706787109
175.3125,-45.625,285.519592285156
177.1875,-45.625,285.671234130859
179.0625,-45.625,285.684631347656
180.9375,-45.625,285.763793945312
182.8125,-45.625,285.774291992188
184.6875,-45.625,286.189117431641
186.5625,-45.625,287.140350341797
188.4375,-45.625,287.571838378906
190.3125,-45.625,287.793090820312
192.1875,-45.625,287.9384765625
194.0625,-45.625,288.082946777344
195.9375,-45.625,288.129669189453
197.8125,-45.625,288.102081298828
199.6875,-45.625,288.139099121094
201.5625,-45.625,288.138519287109
203.4375,-45.625,288.085571289062
205.3125,-45.625,288.084625244141
207.1875,-45.625,288.057739257812
209.0625,-45.625,287.938140869141
210.9375,-45.625,287.786712646484
212.8125,-45.625,287.633972167969
214.6875,-45.625,287.407043457031
216.5625,-45.625,287.225128173828
218.4375,-45.625,287.038787841797
220.3125,-45.625,286.882202148438
222.1875,-45.625,286.671752929688
224.0625,-45.625,286.422546386719
225.9375,-45.625,286.184844970703
227.8125,-45.625,285.950134277344
229.6875,-45.625,285.764709472656
231.5625,-45.625,285.570648193359
233.4375,-45.625,285.447052001953
235.3125,-45.625,285.3642578125
237.1875,-45.625,285.317749023438
239.0625,-45.625,285.290740966797
240.9375,-45.625,285.314788818359
242.8125,-45.625,285.275970458984
244.6875,-45.625,285.203399658203
246.5625,-45.625,285.094146728516
248.4375,-45.625,284.945648193359
250.3125,-45.625,284.767211914062
252.1875,-45.625,284.680541992188
254.0625,-45.625,284.657043457031
255.9375,-45.625,284.709045410156
257.8125,-45.625,284.855773925781
259.6875,-45.625,284.891784667969
261.5625,-45.625,284.933471679688
263.4375,-45.625,284.947875976562
265.3125,-45.625,284.935028076172
267.1875,-45.625,284.945007324219
269.0625,-45.625,285.021179199219
270.9375,-45.625,285.117767333984
272.8125,-45.625,285.239959716797
274.6875,-45.625,285.336883544922
276.5625,-45.625,285.320648193359
278.4375,-45.625,285.394561767578
280.3125,-45.625,285.593231201172
282.1875,-45.625,286.039184570312
284.0625,-45.625,286.186737060547
285.9375,-45.625,288.005798339844
287.8125,-45.625,289.637756347656
289.6875,-45.625,293.706848144531
291.5625,-45.625,295.520050048828
293.4375,-45.625,291.999725341797
295.3125,-45.625,288.554565429688
297.1875,-45.625,287.781219482422
299.0625,-45.625,286.052795410156
300.9375,-45.625,284.730377197266
302.8125,-45.625,284.483795166016
304.6875,-45.625,284.876190185547
306.5625,-45.625,285.283325195312
308.4375,-45.625,285.524505615234
310.3125,-45.625,285.226593017578
312.1875,-45.625,284.754577636719
314.0625,-45.625,284.15234375
315.9375,-45.625,283.659729003906
317.8125,-45.625,283.185485839844
319.6875,-45.625,282.862518310547
321.5625,-45.625,282.584289550781
323.4375,-45.625,282.307800292969
325.3125,-45.625,281.987854003906
327.1875,-45.625,281.713531494141
329.0625,-45.625,281.524536132812
330.9375,-45.625,281.454284667969
332.8125,-45.625,281.451965332031
334.6875,-45.625,281.47314453125
336.5625,-45.625,281.624145507812
338.4375,-45.625,281.788696289062
340.3125,-45.625,281.831512451172
342.1875,-45.625,281.659057617188
344.0625,-45.625,281.359954833984
345.9375,-45.625,281.258453369141
347.8125,-45.625,281.534729003906
349.6875,-45.625,281.792694091797
351.5625,-45.625,282.142547607422
353.4375,-45.625,282.50927734375
355.3125,-45.625,282.955871582031
357.1875,-45.625,283.137634277344
359.0625,-45.625,283.234466552734
0.9375,-44.375,284.277801513672
2.8125,-44.375,284.225524902344
4.6875,-44.375,284.217651367188
6.5625,-44.375,284.278381347656
8.4375,-44.375,284.389953613281
10.3125,-44.375,284.453125
12.1875,-44.375,284.341033935547
14.0625,-44.375,284.133239746094
15.9375,-44.375,283.956237792969
17.8125,-44.375,283.908721923828
19.6875,-44.375,284.04248046875
21.5625,-44.375,284.254913330078
23.4375,-44.375,284.354522705078
25.3125,-44.375,284.299774169922
27.1875,-44.375,284.236145019531
29.0625,-44.375,284.271392822266
30.9375,-44.375,284.222534179688
32.8125,-44.375,283.914855957031
34.6875,-44.375,283.661651611328
36.5625,-44.375,283.221893310547
38.4375,-44.375,283.000183105469
40.3125,-44.375,282.920196533203
42.1875,-44.375,282.830444335938
44.0625,-44.375,282.659515380859
45.9375,-44.375,282.476226806641
47.8125,-44.375,282.268493652344
49.6875,-44.375,282.133392333984
51.5625,-44.375,282.120758056641
53.4375,-44.375,282.164642333984
55.3125,-44.375,282.320129394531
57.1875,-44.375,282.474426269531
59.0625,-44.375,282.630584716797
60.9375,-44.375,282.709777832031
62.8125,-44.375,282.775939941406
64.6875,-44.375,282.760284423828
66.5625,-44.375,282.621948242188
68.4375,-44.375,282.8046875
70.3125,-44.375,283.136871337891
72.1875,-44.375,283.437469482422
74.0625,-44.375,283.701049804688
75.9375,-44.375,283.831176757812
77.8125,-44.375,283.942108154297
79.6875,-44.375,284.112976074219
81.5625,-44.375,284.344451904297
83.4375,-44.375,284.523651123047
85.3125,-44.375,284.656524658203
87.1875,-44.375,284.718811035156
89.0625,-44.375,284.718414306641
90.9375,-44.375,284.745513916016
92.8125,-44.375,284.760101318359
94.6875,-44.375,284.764007568359
96.5625,-44.375,284.801116943359
98.4375,-44.375,284.88720703125
100.3125,-44.375,284.929168701172
102.1875,-44.375,284.943481445312
104.0625,-44.375,285.097290039062
105.9375,-44.375,285.221099853516
107.8125,-44.375,285.256469726562
109.6875,-44.375,285.3212890625
111.5625,-44.375,285.369476318359
113.4375,-44.375,285.288543701172
115.3125,-44.375,285.236450195312
117.1875,-44.375,285.245971679688
119.0625,-44.375,285.175964355469
120.9375,-44.375,285.178558349609
122.8125,-44.375,285.118286132812
124.6875,-44.375,285.010284423828
126.5625,-44.375,284.931182861328
128.4375,-44.375,284.798645019531
130.3125,-44.375,284.679412841797
132.1875,-44.375,284.631774902344
134.0625,-44.375,284.615447998047
135.9375,-44.375,284.522399902344
137.8125,-44.375,284.559051513672
139.6875,-44.375,284.555389404297
141.5625,-44.375,284.693939208984
143.4375,-44.375,284.837249755859
145.3125,-44.375,284.988006591797
147.1875,-44.375,285.199554443359
149.0625,-44.375,285.546051025391
150.9375,-44.375,285.455871582031
152.8125,-44.375,285.279937744141
154.6875,-44.375,285.205047607422
156.5625,-44.375,285.183471679688
158.4375,-44.375,285.245452880859
160.3125,-44.375,285.288604736328
162.1875,-44.375,285.274963378906
164.0625,-44.375,285.256408691406
165.9375,-44.375,285.128448486328
167.8125,-44.375,284.206512451172
169.6875,-44.375,286.406524658203
171.5625,-44.375,287.595581054688
173.4375,-44.375,287.027282714844
175.3125,-44.375,286.587432861328
177.1875,-44.375,286.796295166016
179.0625,-44.375,286.895446777344
180.9375,-44.375,287.065246582031
182.8125,-44.375,286.678894042969
184.6875,-44.375,287.234100341797
186.5625,-44.375,288.115173339844
188.4375,-44.375,288.581176757812
190.3125,-44.375,288.668548583984
192.1875,-44.375,288.699890136719
194.0625,-44.375,288.706512451172
195.9375,-44.375,288.704071044922
197.8125,-44.375,288.684112548828
199.6875,-44.375,288.695343017578
201.5625,-44.375,288.664916992188
203.4375,-44.375,288.627746582031
205.3125,-44.375,288.613159179688
207.1875,-44.375,288.603179931641
209.0625,-44.375,288.457855224609
210.9375,-44.375,288.305358886719
212.8125,-44.375,288.162567138672
214.6875,-44.375,287.950592041016
216.5625,-44.375,287.764007568359
218.4375,-44.375,287.646942138672
220.3125,-44.375,287.45263671875
222.1875,-44.375,287.271362304688
224.0625,-44.375,287.077087402344
225.9375,-44.375,286.83837890625
227.8125,-44.375,286.629821777344
229.6875,-44.375,286.415008544922
231.5625,-44.375,286.276641845703
233.4375,-44.375,286.140625
235.3125,-44.375,286.091644287109
237.1875,-44.375,286.050811767578
239.0625,-44.375,286.033508300781
240.9375,-44.375,285.995056152344
242.8125,-44.375,285.893707275391
244.6875,-44.375,285.806457519531
246.5625,-44.375,285.685089111328
248.4375,-44.375,285.525726318359
250.3125,-44.375,285.394866943359
252.1875,-44.375,285.332489013672
254.0625,-44.375,285.299194335938
255.9375,-44.375,285.401092529297
257.8125,-44.375,285.518676757812
259.6875,-44.375,285.494964599609
261.5625,-44.375,285.508575439453
263.4375,-44.375,285.533477783203
265.3125,-44.375,285.557830810547
267.1875,-44.375,285.584197998047
269.0625,-44.375,285.668395996094
270.9375,-44.375,285.800476074219
272.8125,-44.375,285.886138916016
274.6875,-44.375,285.974090576172
276.5625,-44.375,286.041931152344
278.4375,-44.375,286.165100097656
280.3125,-44.375,286.372344970703
282.1875,-44.375,286.768981933594
284.0625,-44.375,286.760772705078
285.9375,-44.375,288.264495849609
287.8125,-44.375,290.766052246094
289.6875,-44.375,293.807586669922
291.5625,-44.375,299.055633544922
293.4375,-44.375,300.040496826172
295.3125,-44.375,291.849487304688
297.1875,-44.375,288.569244384766
299.0625,-44.375,286.713256835938
300.9375,-44.375,285.292846679688
302.8125,-44.375,285.228149414062
304.6875,-44.375,285.567504882812
306.5625,-44.375,286.356048583984
308.4375,-44.375,286.901550292969
310.3125,-44.375,286.624328613281
312.1875,-44.375,285.6865234375
314.0625,-44.375,284.963928222656
315.9375,-44.375,284.384643554688
317.8125,-44.375,284.001068115234
319.6875,-44.375,283.777160644531
321.5625,-44.375,283.545959472656
323.4375,-44.375,283.256500244141
325.3125,-44.375,283.044311523438
327.1875,-44.375,282.873626708984
329.0625,-44.375,282.774597167969
330.9375,-44.375,282.822479248047
332.8125,-44.375,282.952819824219
334.6875,-44.375,283.071746826172
336.5625,-44.375,283.216003417969
338.4375,-44.375,283.337310791016
340.3125,-44.375,283.318359375
342.1875,-44.375,282.916809082031
344.0625,-44.375,282.492706298828
345.9375,-44.375,282.619689941406
347.8125,-44.375,283.149017333984
349.6875,-44.375,283.7470703125
351.5625,-44.375,284.162048339844
353.4375,-44.375,284.436401367188
355.3125,-44.375,284.484649658203
357.1875,-44.375,284.437133789062
359.0625,-44.375,284.353393554688
0.9375,-43.125,285.244415283203
2.8125,-43.125,285.298950195312
4.6875,-43.125,285.338470458984
6.5625,-43.125,285.424865722656
8.4375,-43.125,285.486846923828
10.3125,-43.125,285.454437255859
12.1875,-43.125,285.289825439453
14.0625,-43.125,285.130157470703
15.9375,-43.125,285.078491210938
17.8125,-43.125,285.240814208984
19.6875,-43.125,285.455352783203
21.5625,-43.125,285.81201171875
23.4375,-43.125,285.936462402344
25.3125,-43.125,285.769256591797
27.1875,-43.125,285.659118652344
29.0625,-43.125,285.690338134766
30.9375,-43.125,285.540344238281
32.8125,-43.125,285.338287353516
34.6875,-43.125,285.003082275391
36.5625,-43.125,284.629302978516
38.4375,-43.125,284.331329345703
40.3125,-43.125,284.166534423828
42.1875,-43.125,284.073181152344
44.0625,-43.125,284.108795166016
45.9375,-43.125,283.966674804688
47.8125,-43.125,283.67822265625
49.6875,-43.125,283.572814941406
51.5625,-43.125,283.644409179688
53.4375,-43.125,283.737182617188
55.3125,-43.125,283.861999511719
57.1875,-43.125,283.952331542969
59.0625,-43.125,284.024719238281
60.9375,-43.125,284.061859130859
62.8125,-43.125,284.157104492188
64.6875,-43.125,284.216705322266
66.5625,-43.125,284.174438476562
68.4375,-43.125,284.397186279297
70.3125,-43.125,284.666229248047
72.1875,-43.125,284.810729980469
74.0625,-43.125,284.917846679688
75.9375,-43.125,284.917327880859
77.8125,-43.125,284.960571289062
79.6875,-43.125,285.100555419922
81.5625,-43.125,285.238861083984
83.4375,-43.125,285.354888916016
85.3125,-43.125,285.446807861328
87.1875,-43.125,285.420532226562
89.0625,-43.125,285.375396728516
90.9375,-43.125,285.501342773438
92.8125,-43.125,285.582092285156
94.6875,-43.125,285.626861572266
96.5625,-43.125,285.7109375
98.4375,-43.125,285.793518066406
100.3125,-43.125,285.835479736328
102.1875,-43.125,285.850921630859
104.0625,-43.125,285.975921630859
105.9375,-43.125,286.087615966797
107.8125,-43.125,286.084838867188
109.6875,-43.125,286.101531982422
111.5625,-43.125,286.062316894531
113.4375,-43.125,286.008605957031
115.3125,-43.125,285.950836181641
117.1875,-43.125,285.903839111328
119.0625,-43.125,285.839935302734
120.9375,-43.125,285.817352294922
122.8125,-43.125,285.703430175781
124.6875,-43.125,285.601654052734
126.5625,-43.125,285.489715576172
128.4375,-43.125,285.346832275391
130.3125,-43.125,285.238464355469
132.1875,-43.125,285.2607421875
134.0625,-43.125,285.218170166016
135.9375,-43.125,285.204742431641
137.8125,-43.125,285.200225830078
139.6875,-43.125,285.321899414062
141.5625,-43.125,285.472778320312
143.4375,-43.125,285.640625
145.3125,-43.125,285.510925292969
147.1875,-43.125,286.375457763672
149.0625,-43.125,287.052337646484
150.9375,-43.125,286.653778076172
152.8125,-43.125,286.147094726562
154.6875,-43.125,285.996154785156
156.5625,-43.125,285.984069824219
158.4375,-43.125,286.0234375
160.3125,-43.125,286.022857666016
162.1875,-43.125,285.959350585938
164.0625,-43.125,285.855743408203
165.9375,-43.125,285.866271972656
167.8125,-43.125,285.950317382812
169.6875,-43.125,285.724456787109
171.5625,-43.125,289.004730224609
173.4375,-43.125,289.243225097656
175.3125,-43.125,288.024810791016
177.1875,-43.125,288.344146728516
179.0625,-43.125,288.566284179688
180.9375,-43.125,288.686218261719
182.8125,-43.125,288.125122070312
184.6875,-43.125,288.400390625
186.5625,-43.125,289.059906005859
188.4375,-43.125,289.388122558594
190.3125,-43.125,289.287017822266
192.1875,-43.125,289.207550048828
194.0625,-43.125,289.219146728516
195.9375,-43.125,289.233459472656
197.8125,-43.125,289.211242675781
199.6875,-43.125,289.192718505859
201.5625,-43.125,289.169708251953
203.4375,-43.125,289.146301269531
205.3125,-43.125,289.118347167969
207.1875,-43.125,289.0771484375
209.0625,-43.125,288.95703125
210.9375,-43.125,288.823516845703
212.8125,-43.125,288.632904052734
214.6875,-43.125,288.461547851562
216.5625,-43.125,288.384246826172
218.4375,-43.125,288.213348388672
220.3125,-43.125,288.024139404297
222.1875,-43.125,287.851043701172
224.0625,-43.125,287.652282714844
225.9375,-43.125,287.460571289062
227.8125,-43.125,287.28125
229.6875,-43.125,287.095275878906
231.5625,-43.125,286.980010986328
233.4375,-43.125,286.883605957031
235.3125,-43.125,286.763031005859
237.1875,-43.125,286.733734130859
239.0625,-43.125,286.676483154297
240.9375,-43.125,286.609680175781
242.8125,-43.125,286.498504638672
244.6875,-43.125,286.398742675781
246.5625,-43.125,286.295257568359
248.4375,-43.125,286.175445556641
250.3125,-43.125,286.060760498047
252.1875,-43.125,285.931701660156
254.0625,-43.125,285.950134277344
255.9375,-43.125,286.050476074219
257.8125,-43.125,286.1533203125
259.6875,-43.125,286.158386230469
261.5625,-43.125,286.152679443359
263.4375,-43.125,286.220184326172
265.3125,-43.125,286.233276367188
267.1875,-43.125,286.310180664062
269.0625,-43.125,286.394989013672
270.9375,-43.125,286.531646728516
272.8125,-43.125,286.657867431641
274.6875,-43.125,286.717834472656
276.5625,-43.125,286.803436279297
278.4375,-43.125,286.880706787109
280.3125,-43.125,287.079742431641
282.1875,-43.125,287.304962158203
284.0625,-43.125,287.200256347656
285.9375,-43.125,289.205383300781
287.8125,-43.125,292.159973144531
289.6875,-43.125,293.738677978516
291.5625,-43.125,298.782196044922
293.4375,-43.125,301.055572509766
295.3125,-43.125,294.753814697266
297.1875,-43.125,290.452850341797
299.0625,-43.125,288.260925292969
300.9375,-43.125,286.144165039062
302.8125,-43.125,285.890625
304.6875,-43.125,286.147369384766
306.5625,-43.125,288.204498291016
308.4375,-43.125,288.941864013672
310.3125,-43.125,288.201629638672
312.1875,-43.125,287.197845458984
314.0625,-43.125,286.148254394531
315.9375,-43.125,285.648010253906
317.8125,-43.125,285.304840087891
319.6875,-43.125,285.023071289062
321.5625,-43.125,284.7041015625
323.4375,-43.125,284.471038818359
325.3125,-43.125,284.270629882812
327.1875,-43.125,284.195251464844
329.0625,-43.125,284.266784667969
330.9375,-43.125,284.271942138672
332.8125,-43.125,284.346832275391
334.6875,-43.125,284.506042480469
336.5625,-43.125,284.725921630859
338.4375,-43.125,284.865020751953
340.3125,-43.125,284.628997802734
342.1875,-43.125,284.137329101562
344.0625,-43.125,283.782409667969
345.9375,-43.125,284.192352294922
347.8125,-43.125,284.895721435547
349.6875,-43.125,285.364562988281
351.5625,-43.125,285.685607910156
353.4375,-43.125,285.69873046875
355.3125,-43.125,285.534301757812
357.1875,-43.125,285.388458251953
359.0625,-43.125,285.245513916016
0.9375,-41.875,286.2568359375
2.8125,-41.875,286.363861083984
4.6875,-41.875,286.4306640625
6.5625,-41.875,286.374084472656
8.4375,-41.875,286.356231689453
10.3125,-41.875,286.277038574219
12.1875,-41.875,286.140563964844
14.0625,-41.875,286.086578369141
15.9375,-41.875,286.244323730469
17.8125,-41.875,286.615020751953
19.6875,-41.875,287.245239257812
21.5625,-41.875,287.822540283203
23.4375,-41.875,287.858184814453
25.3125,-41.875,287.415832519531
27.1875,-41.875,287.102661132812
29.0625,-41.875,287.06591796875
30.9375,-41.875,287.001342773438
32.8125,-41.875,286.768463134766
34.6875,-41.875,286.475769042969
36.5625,-41.875,286.101867675781
38.4375,-41.875,285.915496826172
40.3125,-41.875,285.657440185547
42.1875,-41.875,285.730194091797
44.0625,-41.875,285.825469970703
45.9375,-41.875,285.719818115234
47.8125,-41.875,285.435089111328
49.6875,-41.875,285.366607666016
51.5625,-41.875,285.563171386719
53.4375,-41.875,285.752136230469
55.3125,-41.875,285.652862548828
57.1875,-41.875,285.597381591797
59.0625,-41.875,285.559783935547
60.9375,-41.875,285.667388916016
62.8125,-41.875,285.703155517578
64.6875,-41.875,285.866271972656
66.5625,-41.875,286.010192871094
68.4375,-41.875,286.090972900391
70.3125,-41.875,286.113159179688
72.1875,-41.875,286.093566894531
74.0625,-41.875,286.074035644531
75.9375,-41.875,285.990264892578
77.8125,-41.875,286.031372070312
79.6875,-41.875,286.082427978516
81.5625,-41.875,286.086547851562
83.4375,-41.875,286.164672851562
85.3125,-41.875,286.192047119141
87.1875,-41.875,286.127349853516
89.0625,-41.875,286.099670410156
